15,24/10/2015  5:04:03 PM,87,5,1,0
16,24/10/2015  7:13:04 PM,87,5,0,0
17,24/10/2015  8:00:22 PM,87,5,1,0
5,24/10/2015  8:01:56 PM,87,5,0,0
8,24/10/2015  8:02:01 PM,87,5,1,0
5,25/10/2015  9:29:57 AM,87,0,0,0
8,25/10/2015  9:33:34 AM,87,0,1,0
9,25/10/2015  10:41:03 AM,87,0,0,0
17,25/10/2015  11:04:04 AM,87,0,1,0
8,25/10/2015  7:10:43 PM,87,5,1,0
5,25/10/2015  7:10:46 PM,87,5,0,0
17,25/10/2015  7:10:53 PM,87,5,1,0
5,26/10/2015  9:12:37 AM,87,0,0,0
8,26/10/2015  9:35:31 AM,87,0,1,0
12,26/10/2015  9:54:44 AM,87,0,1,0
17,26/10/2015  10:24:31 AM,87,0,1,0
9,26/10/2015  10:32:41 AM,87,0,0,0
15,26/10/2015  10:52:11 AM,87,0,1,0
15,26/10/2015  5:02:02 PM,87,5,1,0
17,26/10/2015  5:02:59 PM,87,5,1,0
12,26/10/2015  6:27:35 PM,87,5,1,0
5,26/10/2015  8:15:07 PM,87,5,0,0
8,26/10/2015  8:15:31 PM,87,5,1,0
5,27/10/2015  9:29:19 AM,87,0,0,0
8,27/10/2015  9:38:48 AM,87,0,1,0
12,27/10/2015  9:55:22 AM,87,0,1,0
17,27/10/2015  10:11:34 AM,87,0,1,0
15,27/10/2015  1:38:36 PM,87,0,1,0
16,27/10/2015  1:44:25 PM,87,0,0,0
15,27/10/2015  5:01:24 PM,87,5,1,0
12,27/10/2015  6:30:32 PM,87,5,1,0
5,27/10/2015  7:22:34 PM,87,5,0,0
17,27/10/2015  8:01:03 PM,87,5,1,0
8,27/10/2015  8:01:23 PM,87,5,1,0
16,27/10/2015  8:01:30 PM,87,5,0,0
8,28/10/2015  9:35:44 AM,87,0,1,0
5,28/10/2015  9:47:03 AM,87,0,0,0
12,28/10/2015  10:20:19 AM,87,0,1,0
17,28/10/2015  10:39:32 AM,87,0,1,0
9,28/10/2015  10:59:40 AM,87,0,0,0
15,28/10/2015  11:28:28 AM,87,0,1,0
16,28/10/2015  1:39:42 PM,87,0,0,0
12,28/10/2015  4:16:46 PM,87,5,1,0
15,28/10/2015  5:00:04 PM,87,5,1,0
5,28/10/2015  8:00:09 PM,87,5,0,0
16,28/10/2015  8:00:26 PM,87,5,0,0
17,28/10/2015  8:00:39 PM,87,5,1,0
8,28/10/2015  8:00:46 PM,87,5,1,0
5,29/10/2015  9:29:57 AM,87,0,0,0
8,29/10/2015  9:31:07 AM,87,0,1,0
9,29/10/2015  10:11:38 AM,87,0,0,0
12,29/10/2015  10:24:01 AM,87,0,1,0
15,29/10/2015  11:00:24 AM,87,0,1,0
17,29/10/2015  11:00:57 AM,87,0,1,0
15,29/10/2015  5:10:58 PM,87,5,1,0
12,29/10/2015  6:56:29 PM,87,5,1,0
17,29/10/2015  7:53:13 PM,87,5,1,0
8,29/10/2015  7:57:35 PM,87,5,1,0
5,29/10/2015  7:57:46 PM,87,5,0,0
8,30/10/2015  9:38:13 AM,87,0,1,0
9,30/10/2015  10:16:30 AM,87,0,0,0
12,30/10/2015  10:23:11 AM,87,0,1,0
17,30/10/2015  10:31:50 AM,87,0,1,0
5,30/10/2015  10:50:47 AM,87,0,0,0
15,30/10/2015  11:07:22 AM,87,0,1,0
15,30/10/2015  4:47:09 PM,87,5,1,0
12,30/10/2015  6:30:05 PM,87,5,1,0
5,30/10/2015  8:18:04 PM,87,5,0,0
17,30/10/2015  8:18:09 PM,87,5,1,0
8,30/10/2015  8:18:18 PM,87,5,1,0
12,31/10/2015  9:54:33 AM,87,0,1,0
5,31/10/2015  9:55:31 AM,87,0,0,0
8,31/10/2015  9:56:13 AM,87,0,1,0
9,31/10/2015  10:14:51 AM,87,0,0,0
17,31/10/2015  10:27:48 AM,87,0,1,0
15,31/10/2015  1:53:10 PM,87,0,1,0
15,31/10/2015  5:05:24 PM,87,5,1,0
12,31/10/2015  6:40:33 PM,87,0,1,0
12,31/10/2015  6:40:38 PM,87,5,1,0
11,01/10/2015  9:56:03 AM,100,0,0,0
6,01/10/2015  10:06:49 AM,100,0,1,0
13,01/10/2015  10:34:43 AM,100,0,0,0
6,01/10/2015  7:02:30 PM,100,5,1,0
13,01/10/2015  7:33:12 PM,100,5,0,0
11,01/10/2015  7:33:21 PM,100,5,0,0
11,02/10/2015  9:54:37 AM,100,0,0,0
6,02/10/2015  10:15:55 AM,100,0,1,0
13,02/10/2015  10:35:33 AM,100,0,0,0
6,02/10/2015  7:01:42 PM,100,5,1,0
13,02/10/2015  7:33:14 PM,100,5,0,0
11,02/10/2015  7:33:20 PM,100,5,0,0
11,03/10/2015  10:01:35 AM,100,0,0,0
6,03/10/2015  10:04:59 AM,100,0,1,0
13,03/10/2015  10:32:35 AM,100,0,0,0
6,03/10/2015  7:04:28 PM,100,5,1,0
13,03/10/2015  7:33:26 PM,100,5,0,0
11,03/10/2015  7:33:34 PM,100,5,0,0
11,05/10/2015  10:01:33 AM,100,0,0,0
6,05/10/2015  10:04:40 AM,100,0,1,0
13,05/10/2015  10:28:59 AM,100,0,0,0
6,05/10/2015  7:18:36 PM,100,5,1,0
13,05/10/2015  7:33:10 PM,100,5,0,0
11,05/10/2015  7:33:31 PM,100,5,0,0
6,06/10/2015  10:19:24 AM,100,0,1,0
11,06/10/2015  10:19:29 AM,100,0,0,0
13,06/10/2015  10:31:04 AM,100,0,0,0
6,06/10/2015  7:02:28 PM,100,5,1,0
11,06/10/2015  7:34:04 PM,100,5,0,0
13,06/10/2015  7:34:12 PM,100,5,0,0
11,07/10/2015  9:59:25 AM,100,0,0,0
6,07/10/2015  10:04:26 AM,100,0,1,0
13,07/10/2015  4:13:23 PM,100,0,0,0
6,07/10/2015  7:05:33 PM,100,5,1,0
11,07/10/2015  7:31:56 PM,100,5,0,0
13,07/10/2015  7:33:33 PM,100,5,0,0
11,08/10/2015  9:58:06 AM,100,0,0,0
6,08/10/2015  10:09:36 AM,100,0,1,0
13,08/10/2015  10:26:56 AM,100,0,0,0
1,08/10/2015  1:19:45 PM,100,0,1,0
1,08/10/2015  1:20:24 PM,100,0,1,0
