name,sku_code,studio_price,main_image,angle_images,publish,is_best_seller,is_featured_product,small_desc,long_desc,highlights,services,specifications,brand_color,size,category,sub_category,ideal_for,brand,type,inventory,sleeve,neck_front,neck_back,opening,fit,style,weave_type,pattern,embellished,embroidered,occasion,age_group,seller,designer,warranty,fabric/material,fabric_care/care,ean_upc,vat,measuring_unit,dimension_unit,package_length,package_width,package_height,package_weight,pack_of,sales_package,meta_desc,meta_keywords,disclaimer,is_rent,is_sell,categories_id
Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.HA740ON,HA740ON,1250,HA740ON-1250 (10).jpg,"HA740ON-1250 (2).jpg, HA740ON-1250 (6).jpg, HA740ON-1250 (8).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Kundan & Pearls & Stones.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,"Gold, White  & Rhodolite",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,10,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan,  Pearls & Stones","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.HA769ON,HA769ON,4250,HA769ON-4250 (2)  C.jpg,"HA769ON-4250 (1)  C.jpg, HA769ON-4250 (3)  C.jpg, HA769ON-4250 (8)  C.jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Kundan & Pearls & Stones.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,"Gold, White & Red",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,5,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan,  Pearls & Stones","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.HA770ON,HA770ON,4250,HA770ON-4250 (10).jpg,"HA770ON-4250 (1).jpg, HA770ON-4250 (4).jpg, HA770ON-4250 (6).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Kundan & Pearls & Stones.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,"Gold, White & Red",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,5,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan,  Pearls & Stones","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.HA771ON,HA771ON,4050,HA771ON-4050 (9).jpg,"HA771ON-4050 (1).jpg, HA771ON-4050 (5).jpg, HA771ON-4050 (3).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Kundan & Pearls & Stones.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,"Gold, White & Red",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,5,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan,  Pearls & Stones","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.HA775ON,HA775ON,3400,HA775ON-3400 (10).jpg,"HA775ON-3400 (2).jpg, HA775ON-3400 (8).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Kundan & Pearls & Stones.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,"Gold, White & Rhodolite",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,6,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan,  Pearls & Stones","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.HA776ON,HA776ON,3550,HA776ON-3550 (7).jpg,"HA776ON-3550 (2).jpg, HA776ON-3550 (3).jpg, HA776ON-3550 (5).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Kundan & Pearls & Stones.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,"Gold, White, Green & Rhodolite",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,6,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan,  Pearls & Stones","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.HA785ON,HA785ON,3550,HA785ON-3550 (10).jpg,"HA785ON-3550 (2).jpg, HA785ON-3550 (4).jpg, HA785ON-3550 (6).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Kundan & Pearls & Stones.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,"Gold, White, Green & Red",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,4,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan,  Pearls & Stones","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.HA789ON,HA789ON,2900,HA789ON-2900 (10).jpg,"HA789ON-2900 (2).jpg, HA789ON-2900 (4).jpg, HA789ON-2900 (6).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Kundan & Pearls & Stones.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,"Gold, White & Red",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,5,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan,  Pearls & Stones","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.HA790ON,HA790ON,1750,HA790ON-1750 (10).jpg,"HA790ON-1750 (2).jpg, HA790ON-1750 (8).jpg, HA790ON-1750 (6).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Kundan & Pearls & Stones.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,"Gold, White & Rhodolite",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,10,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan,  Pearls & Stones","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.HA794ON,HA794ON,1100,HA807ON-2600 (10).jpg,"HA807ON-2600 (2).jpg, HA807ON-2600 (4).jpg, HA807ON-2600 (6).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Kundan, Enamel & Pearls & Stones.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,"Gold, White, Green & Red",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,10,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan, Enamel Pearls & Stones","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.HA807ON,HA807ON,2600,HA853ON-2200 (10).jpg,"HA853ON-2200 (2).jpg, HA853ON-2200 (4).jpg, HA853ON-2200 (6).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Kundan & Pearls & Stones.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,"Gold, White & Rhodolite",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,22,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan,  Pearls & Stones","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.HA854ON,HA854ON,1300,HA854ON-1300 (10).jpg,"HA854ON-1300 (2).jpg, HA854ON-1300 (4).jpg, HA854ON-1300 (6).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Kundan & Pearls & Stones.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,"Gold, White & Red",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,4,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan,  Pearls & Stones","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.HA863AON,HA863AON,1900,HA863AON-1900 (10).jpg,"HA863AON-1900 (2).jpg, HA863AON-1900 (4).jpg, HA863AON-1900 (6).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Kundan & Pearls & Stones.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,"Gold, White & Red",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,5,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan,  Pearls & Stones","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.HA863BON,HA863BON,1900,HA863BON-1900 (10).jpg,"HA863BON-1900 (8).jpg, HA863BON-1900 (2).jpg, HA863BON-1900 (4).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Kundan & Pearls & Stones.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,"Gold, White, Green & Rhodolite",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,8,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan,  Pearls & Stones","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.HA863CON,HA863CON,1900,HA863CON-1900 (10).jpg,"HA863CON-1900 (8).jpg, HA863CON-1900 (4).jpg, HA863CON-1900 (2).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Kundan & Pearls & Stones.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,"Gold, White & Rhodolite",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,11,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan,  Pearls & Stones","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.HA863DON,HA863DON,1900,HA863DON-1900 (3).jpg,"HA863DON-1900 (10).jpg, HA863DON-1900 (2).jpg, HA863DON-1900 (6).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Kundan & Pearls & Stones.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,"Gold, White & Rhodolite",,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,10,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan,  Pearls & Stones","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
Sri Shringarr Fashion Fancy Hair Accessory/Hair Brooch/Hair Jewellery  for Women.HA863ON,HA863ON,1900,HA863ON-1900 (4).jpg,"HA863ON-1900 (2).jpg, HA863ON-1900 (6).jpg, HA863ON-1900 (8).jpg",1,,,,"•Sri Shringarr Fashion Womens  Hair Accessory/Hair Brooch/Hair Jewellery  designed by Yosshita & Neha. 
•Look feminine and elegant by adorning this in your hairstyle.
•Featuring attractive designs, this Hair Accessory/Hair Brooch/Hair Jewellery can look beautiful and can be tried with different hairstyles.
•So enhance your style quotient on almost any occasion by wearing this  Hair Accessory/Hair Brooch/Hair Jewellery . 
•These  are studded with Semi Precious Kundan & Pearls & Stones.
•It is flexible & easy to use . 
•Can be used by Newbies & Professionals as well. 
•Be creative to use in various type of hairstyles & give an elegant touch to your attire. 
•This has been intricately designed for all the hairstylists.",,,,Gold & White,,Jewellery/ Hair Accessories,Hair Accessory,Women,Sri Shringarr Fashion Studio,,5,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,"Semi Precious Kundan,  Pearls & Stones","Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,Cms,Inches,3.5,4,1.5,,1,1 Hair Accessory/Hair Brooch/Hair Jewellery,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,21
