name,sku_code,studio_price,main_image,angle_images,publish,is_best_seller,is_featured_product,small_desc,long_desc,highlights,services,specifications,brand_color,size,category,sub_category,ideal_for,brand,type,inventory,sleeve,neck_front,neck_back,opening,fit,style,weave_type,pattern,embellished,embroidered,occasion,age_group,seller,designer,warranty,fabric/material,fabric_care/care,ean_upc,vat,measuring_unit,dimension_unit,package_length,package_width,package_height,package_weight,pack_of,sales_package,meta_desc,meta_keywords,disclaimer,is_rent,is_sell,categories_id
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B202ON22.4,B202ON22.4,7850,B202ON22.4-7850  (7).jpg,"B202ON22.4-7850  (1).jpg, B202ON22.4-7850  (3).jpg, B202ON22.4-7850  (6).jpg, B202ON22.4-7850  (5).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, White",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B202ON22.6,B202ON22.6,7850,B202ON22.6-7850 (8).jpg,"B202ON22.6-7850 (1).jpg, B202ON22.6-7850 (3).jpg, B202ON22.6-7850 (7).jpg, B202ON22.6-7850 (5).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, White",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B199ON42.4,B199ON42.4,2750,B199ON42.4-2750  (3).jpg,"B199ON42.4-2750  (7).jpg, B199ON42.4-2750  (2).jpg, B199ON42.4-2750  (9).jpg, B199ON42.4-2750  (11).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, White",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,3,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B199ON42.6,B199ON42.6,2750,B199ON42.6-2750 (3).jpg,"B199ON42.6-2750 (7).jpg, B199ON42.6-2750 (2).jpg, B199ON42.6-2750 (9).jpg, B199ON42.6-2750 (11).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, White",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,2,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B217ON42.4,B217ON42.4,11100,B217ON42.4-11100 (2).jpg,"B217ON42.4-11100 (9).jpg, B217ON42.4-11100 (6).jpg, B217ON42.4-11100 (5).jpg, B217ON42.4-11100 (3).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, Topaz",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B217ON42.6,B217ON42.6,11100,B217ON42.6-11100  (2).jpg,"B217ON42.6-11100  (9).jpg, B217ON42.6-11100  (6).jpg, B217ON42.6-11100  (5).jpg, B217ON42.6-11100  (3).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, Topaz",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B198ON42.4,B198ON42.4,2750,B198ON42.4-2750 (18).jpg,"B198ON42.4-2750 (21).jpg, B198ON42.4-2750 (16).jpg, B198ON42.4-2750 (14).jpg, B198ON42.4-2750 (23).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, Topaz",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,3,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B198ON42.6,B198ON42.6,2750,B198ON42.6-2750 (6).jpg,"B198ON42.6-2750 (9).jpg, B198ON42.6-2750 (4).jpg, B198ON42.6-2750 (2).jpg, B198ON42.6-2750 (11).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, Topaz",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,3,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B200ON42.4,B200ON42.4,3350,B200ON42.4-3350  (10).jpg,"B200ON42.4-3350  (11).jpg, B200ON42.4-3350  (4).jpg, B200ON42.4-3350  (6).jpg, B200ON42.4-3350  (8).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, Topaz",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,3,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B200ON42.6,B200ON42.6,3350,B200ON42.6-3350 (10).jpg,"B200ON42.6-3350 (11).jpg, B200ON42.6-3350 (4).jpg, B200ON42.6-3350 (6).jpg, B200ON42.6-3350 (8).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, Topaz",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,2,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B220ON42.2,B220ON42.2,4700,B220ON42.2-4700  (7).jpg,"B220ON42.2-4700  (9).jpg, B220ON42.2-4700  (6).jpg, B220ON42.2-4700  (2).jpg, B220ON42.2-4700  (4).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, White",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B220ON42.4,B220ON42.4,4700,B220ON42.4-4700 (7).jpg,"B220ON42.4-4700 (9).jpg, B220ON42.4-4700 (2).jpg, B220ON42.4-4700 (4).jpg, B220ON42.4-4700 (6).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, White",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B220ON42.6,B220ON42.6,4700,B220ON42.6-4700  (7).jpg,"B220ON42.6-4700  (9).jpg, B220ON42.6-4700  (6).jpg, B220ON42.6-4700  (2).jpg, B220ON42.6-4700  (4).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, White",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B216ON42.2,B216ON42.2,8300,B216ON42.2-8300  (9).jpg,"B216ON42.2-8300  (4).jpg, B216ON42.2-8300  (6).jpg, B216ON42.2-8300  (8).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, White",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,0,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B216ON42.4,B216ON42.4,8300,B216ON42.4-8300 (9).jpg,"B216ON42.4-8300 (4).jpg, B216ON42.4-8300 (6).jpg, B216ON42.4-8300 (8).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, White",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,0,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B216ON42.6,B216ON42.6,8300,B216ON42.6-8300   (9).jpg,"B216ON42.6-8300   (4).jpg, B216ON42.6-8300   (6).jpg, B216ON42.6-8300   (8).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, White",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B195ON42.4,B195ON42.4,2750,B195ON42.4-2750  (7).jpg,"B195ON42.4-2750  (6).jpg, B195ON42.4-2750  (2).jpg, B195ON42.4-2750  (4).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, Topaz",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,3,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B195ON42.6,B195ON42.6,2750,B195ON42.6-2750 (7).jpg,"B195ON42.6-2750 (9).jpg, B195ON42.6-2750 (2).jpg, B195ON42.6-2750 (4).jpg, B195ON42.6-2750 (6).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, Topaz",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,3,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B201ON22.4,B201ON22.4,4850,B201ON22.4-4850  (4).jpg,"B201ON22.4-4850  (6).jpg, B201ON22.4-4850  (10).jpg, B201ON22.4-4850  (1).jpg, B201ON22.4-4850  (3).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, Topaz",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B201ON22.6,B201ON22.6,4850,B201ON22.6-4850   (4).jpg,"B201ON22.6-4850   (6).jpg, B201ON22.6-4850   (10).jpg, B201ON22.6-4850   (1).jpg, B201ON22.6-4850   (3).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, Topaz",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B213ON22.2,B213ON22.2,11200,B213ON22.2-11200  (5).jpg,"B213ON22.2-11200  (9).jpg, B213ON22.2-11200  (3).jpg, B213ON22.2-11200  (11).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, White",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B213ON22.4,B213ON22.4,11200,B213ON22.4-11200 (5).jpg,"B213ON22.4-11200 (8).jpg, B213ON22.4-11200 (3).jpg, B213ON22.4-11200 (11).jpg, B213ON22.6-11200   (4).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, White",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
